source_file,participant_uuid,study,study_version,collection_mode,prolific_pid,prolific_study_id,prolific_session_id,assignment_source,item_route,local_condition_id,global_condition_id,item,prior,qud,utterance_id,utterance_family,utterance_polarity,is_implicative,consent_given,consent_rt_ms,instructions_rt_ms,ratings_rt_ms,rating_order,try_rating,try_rating_01,completion_rating,completion_rating_01,naturalness_rating,naturalness_rating_01,demographics_rt_ms,age,gender,education,native_language,country,screening_reasons,screening_status,analysis_exclusion_reasons,analysis_status,data_schema_version
record_000124.json,U000489,main-experiment,main-experiment-package-1.2.0,main,P001117,S000004,T000705,datapipe-sequential-package,package,2,34,package,high,P?,failed,fail,positive,True,True,3116,8464,71337,TRY?|P?|NAT,32,0.32,8,0.08,49,0.49,17014,46,woman,high-school,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000126.json,U000483,main-experiment,main-experiment-package-1.2.0,main,P000167,S000004,T000338,datapipe-sequential-package,package,26,58,package,low,TRY?,failed,fail,positive,True,True,10976,5066,69305,P?|TRY?|NAT,48,0.48,0,0.0,7,0.07,16263,61,woman,associate,english-only,canada,,include,,include,main-exp-1.0.0
record_000128.json,U000802,main-experiment,main-experiment-package-1.2.0,main,P000021,S000004,T000439,datapipe-sequential-package,package,28,60,package,low,TRY?,did,simple,positive,False,True,7565,7694,98897,P?|TRY?|NAT,81,0.81,95,0.95,69,0.69,18375,51,woman,some-college,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000129.json,U001039,main-experiment,main-experiment-package-1.2.0,main,P001044,S000004,T000139,datapipe-sequential-package,package,15,47,package,high,TRY?,didnt_try,try,negative,False,True,3709,6625,94355,TRY?|P?|NAT,60,0.6,47,0.47,6,0.06,18810,36,man,bachelor,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000130.json,U000357,main-experiment,main-experiment-package-1.2.0,main,P000610,S000004,T001273,datapipe-sequential-package,package,20,52,package,low,P?,did,simple,positive,False,True,7023,1964,59631,TRY?|P?|NAT,100,1.0,100,1.0,71,0.71,21387,34,man,some-college,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000131.json,U000065,main-experiment,main-experiment-package-1.2.0,main,P001256,S000004,T000893,datapipe-sequential-package,package,5,37,package,high,P?,didnt,simple,negative,False,True,2466,57622,55359,TRY?|P?|NAT,26,0.26,11,0.11,100,1.0,63937,43,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000132.json,U001180,main-experiment,main-experiment-package-1.2.0,main,P000627,S000004,T001099,datapipe-sequential-package,package,26,58,package,low,TRY?,failed,fail,positive,True,True,3508,5426,49069,TRY?|P?|NAT,0,0.0,0,0.0,0,0.0,16900,62,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000133.json,U001030,main-experiment,main-experiment-package-1.2.0,main,P000152,S000004,T000159,datapipe-sequential-package,package,28,60,package,low,TRY?,did,simple,positive,False,True,2483,2923,51342,P?|TRY?|NAT,64,0.64,62,0.62,26,0.26,123315,37,man,associate,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000138.json,U000352,main-experiment,main-experiment-package-1.2.0,main,P000118,S000004,T000230,datapipe-sequential-package,package,29,61,package,low,TRY?,didnt,simple,negative,False,True,2851,1036,52506,TRY?|P?|NAT,83,0.83,90,0.9,78,0.78,12141,45,man,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000141.json,U000216,main-experiment,main-experiment-package-1.2.0,main,P000738,S000004,T000253,datapipe-sequential-package,package,31,63,package,low,TRY?,didnt_try,try,negative,False,True,2884,21501,126846,TRY?|P?|NAT,0,0.0,0,0.0,66,0.66,17899,19,man,some-college,english-only,canada,,include,,include,main-exp-1.0.0
record_000142.json,U001229,main-experiment,main-experiment-package-1.2.0,main,P000486,S000004,T000620,datapipe-sequential-package,package,29,61,package,low,TRY?,didnt,simple,negative,False,True,5992,4752,30398,TRY?|P?|NAT,0,0.0,0,0.0,60,0.6,16448,34,woman,high-school,english-only,canada,,include,,include,main-exp-1.0.0
record_000147.json,U001060,main-experiment,main-experiment-package-1.2.0,main,P000329,S000004,T001060,datapipe-sequential-package,package,21,53,package,low,P?,didnt,simple,negative,False,True,4373,3855,86530,TRY?|P?|NAT,0,0.0,0,0.0,100,1.0,22796,30,woman,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000148.json,U000542,main-experiment,main-experiment-package-1.2.0,main,P000900,S000004,T000636,datapipe-sequential-package,package,30,62,package,low,TRY?,tried,try,positive,False,True,27026,20627,50557,P?|TRY?|NAT,100,1.0,100,1.0,13,0.13,22586,34,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000153.json,U000018,main-experiment,main-experiment-package-1.2.0,main,P001060,S000004,T001080,datapipe-sequential-package,package,4,36,package,high,P?,did,simple,positive,False,True,8815,7220,59924,TRY?|P?|NAT,100,1.0,100,1.0,100,1.0,31589,49,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000154.json,U000145,main-experiment,main-experiment-package-1.2.0,main,P000494,S000004,T000981,datapipe-sequential-package,package,21,53,package,low,P?,didnt,simple,negative,False,True,24198,8558,89018,P?|TRY?|NAT,21,0.21,8,0.08,46,0.46,26739,62,woman,high-school,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000155.json,U001093,main-experiment,main-experiment-package-1.2.0,main,P000621,S000004,T000369,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,8271,1236,43353,TRY?|P?|NAT,7,0.07,4,0.04,3,0.03,27316,27,woman,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000158.json,U000538,main-experiment,main-experiment-package-1.2.0,main,P000156,S000004,T001085,datapipe-sequential-package,package,10,42,package,high,TRY?,failed,fail,positive,True,True,3357,3997,41737,TRY?|P?|NAT,48,0.48,41,0.41,60,0.6,39308,22,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000159.json,U000789,main-experiment,main-experiment-package-1.2.0,main,P000969,S000004,T000977,datapipe-sequential-package,package,24,56,package,low,TRY?,managed,manage,positive,True,True,5145,1881,21986,TRY?|P?|NAT,100,1.0,100,1.0,59,0.59,148437,33,woman,bachelor,english-only,australia,,include,,include,main-exp-1.0.0
record_000161.json,U000788,main-experiment,main-experiment-package-1.2.0,main,P000081,S000004,T001053,datapipe-sequential-package,package,4,36,package,high,P?,did,simple,positive,False,True,33286,43345,60175,P?|TRY?|NAT,94,0.94,86,0.86,83,0.83,26319,63,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000163.json,U000642,main-experiment,main-experiment-package-1.2.0,main,P000502,S000004,T000635,datapipe-sequential-package,package,25,57,package,low,TRY?,didnt_manage,manage,negative,True,True,4108,1582,37245,P?|TRY?|NAT,9,0.09,0,0.0,32,0.32,13758,28,woman,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000165.json,U000971,main-experiment,main-experiment-package-1.2.0,main,P000260,S000004,T000643,datapipe-sequential-package,package,8,40,package,high,TRY?,managed,manage,positive,True,True,2864,3149,37387,P?|TRY?|NAT,71,0.71,72,0.72,72,0.72,12179,22,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000167.json,U000038,main-experiment,main-experiment-package-1.2.0,main,P001227,S000004,T000337,datapipe-sequential-package,package,3,35,package,high,P?,didnt_fail,fail,negative,True,True,24619,10570,50074,TRY?|P?|NAT,100,1.0,100,1.0,13,0.13,34042,53,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000171.json,U001040,main-experiment,main-experiment-package-1.2.0,main,P000671,S000004,T000687,datapipe-sequential-package,package,6,38,package,high,P?,tried,try,positive,False,True,28731,12242,62612,P?|TRY?|NAT,91,0.91,58,0.58,67,0.67,33345,20,man,high-school,english-and-other,united-kingdom,,include,,include,main-exp-1.0.0
record_000172.json,U000111,main-experiment,main-experiment-package-1.2.0,main,P000735,S000004,T001238,datapipe-sequential-package,package,24,56,package,low,TRY?,managed,manage,positive,True,True,24344,30006,76506,P?|TRY?|NAT,86,0.86,83,0.83,72,0.72,77875,31,man,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000175.json,U000620,main-experiment,main-experiment-package-1.2.0,main,P000513,S000004,T001122,datapipe-sequential-package,package,7,39,package,high,P?,didnt_try,try,negative,False,True,3656,2499,27322,TRY?|P?|NAT,24,0.24,80,0.8,67,0.67,17196,35,woman,bachelor,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000181.json,U001038,main-experiment,main-experiment-package-1.2.0,main,P000757,S000004,T000594,datapipe-sequential-package,package,11,43,package,high,TRY?,didnt_fail,fail,negative,True,True,2586,6881,30889,TRY?|P?|NAT,100,1.0,100,1.0,0,0.0,18983,52,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000182.json,U000654,main-experiment,main-experiment-package-1.2.0,main,P000409,S000004,T000767,datapipe-sequential-package,package,16,48,package,low,P?,managed,manage,positive,True,True,14532,11500,113982,P?|TRY?|NAT,75,0.75,88,0.88,52,0.52,110217,43,man,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000184.json,U001100,main-experiment,main-experiment-package-1.2.0,main,P001223,S000004,T000740,datapipe-sequential-package,package,16,48,package,low,P?,managed,manage,positive,True,True,5370,7362,40104,TRY?|P?|NAT,100,1.0,100,1.0,76,0.76,9661,57,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000187.json,U000662,main-experiment,main-experiment-package-1.2.0,main,P000176,S000004,T001098,datapipe-sequential-package,package,6,38,package,high,P?,tried,try,positive,False,True,11812,1961,78078,TRY?|P?|NAT,6,0.06,1,0.01,75,0.75,17698,40,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000188.json,U001182,main-experiment,main-experiment-package-1.2.0,main,P000638,S000004,T000829,datapipe-sequential-package,package,18,50,package,low,P?,failed,fail,positive,True,True,2235,822,50966,P?|TRY?|NAT,66,0.66,19,0.19,55,0.55,30467,26,woman,some-college,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000189.json,U001043,main-experiment,main-experiment-package-1.2.0,main,P000750,S000004,T000959,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,24832,6153,41006,P?|TRY?|NAT,83,0.83,82,0.82,2,0.02,13816,42,man,bachelor,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000190.json,U000909,main-experiment,main-experiment-package-1.2.0,main,P000988,S000004,T001117,datapipe-sequential-package,package,17,49,package,low,P?,didnt_manage,manage,negative,True,True,3759,3191,30936,TRY?|P?|NAT,27,0.27,21,0.21,56,0.56,29791,41,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000191.json,U001096,main-experiment,main-experiment-package-1.2.0,main,P000622,S000004,T000234,datapipe-sequential-package,package,15,47,package,high,TRY?,didnt_try,try,negative,False,True,3037,10632,118135,TRY?|P?|NAT,0,0.0,0,0.0,92,0.92,42527,37,man,master,english-and-other,australia,,include,,include,main-exp-1.0.0
record_000195.json,U001279,main-experiment,main-experiment-package-1.2.0,main,P000815,S000004,T000452,datapipe-sequential-package,package,21,53,package,low,P?,didnt,simple,negative,False,True,2309,3002,38941,TRY?|P?|NAT,14,0.14,12,0.12,77,0.77,13052,25,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000196.json,U001193,main-experiment,main-experiment-package-1.2.0,main,P001076,S000004,T000413,datapipe-sequential-package,package,5,37,package,high,P?,didnt,simple,negative,False,True,10814,25000,54827,P?|TRY?|NAT,0,0.0,0,0.0,100,1.0,138215,31,man,master,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000198.json,U001149,main-experiment,main-experiment-package-1.2.0,main,P000382,S000004,T000011,datapipe-sequential-package,package,13,45,package,high,TRY?,didnt,simple,negative,False,True,3168,5445,230506,TRY?|P?|NAT,8,0.08,0,0.0,40,0.4,52831,31,woman,bachelor,english-only,canada,,include,,include,main-exp-1.0.0
record_000199.json,U000397,main-experiment,main-experiment-package-1.2.0,main,P000655,S000004,T000184,datapipe-sequential-package,package,9,41,package,high,TRY?,didnt_manage,manage,negative,True,True,37364,9815,49038,P?|TRY?|NAT,28,0.28,23,0.23,63,0.63,20765,63,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000201.json,U000709,main-experiment,main-experiment-package-1.2.0,main,P000824,S000004,T000355,datapipe-sequential-package,package,5,37,package,high,P?,didnt,simple,negative,False,True,2699,1529,27436,TRY?|P?|NAT,13,0.13,11,0.11,76,0.76,14700,30,woman,bachelor,english-only,new-zealand,,include,,include,main-exp-1.0.0
record_000202.json,U000110,main-experiment,main-experiment-package-1.2.0,main,P000207,S000004,T000301,datapipe-sequential-package,package,26,58,package,low,TRY?,failed,fail,positive,True,True,4482,7898,41168,P?|TRY?|NAT,0,0.0,0,0.0,100,1.0,20303,30,woman,some-college,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000203.json,U000485,main-experiment,main-experiment-package-1.2.0,main,P000678,S000004,T000908,datapipe-sequential-package,package,14,46,package,high,TRY?,tried,try,positive,False,True,3450,1516,75177,P?|TRY?|NAT,100,1.0,0,0.0,36,0.36,13909,27,man,master,english-and-other,australia,,include,,include,main-exp-1.0.0
record_000204.json,U000302,main-experiment,main-experiment-package-1.2.0,main,P000062,S000004,T001084,datapipe-sequential-package,package,14,46,package,high,TRY?,tried,try,positive,False,True,6249,5120,35245,TRY?|P?|NAT,62,0.62,62,0.62,60,0.6,22100,46,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000205.json,U001157,main-experiment,main-experiment-package-1.2.0,main,P000497,S000004,T000520,datapipe-sequential-package,package,31,63,package,low,TRY?,didnt_try,try,negative,False,True,11123,6455,56880,TRY?|P?|NAT,27,0.27,35,0.35,18,0.18,22446,20,woman,bachelor,english-and-other,united-kingdom,,include,,include,main-exp-1.0.0
record_000207.json,U000140,main-experiment,main-experiment-package-1.2.0,main,P000564,S000004,T001065,datapipe-sequential-package,package,13,45,package,high,TRY?,didnt,simple,negative,False,True,55812,1665,51279,P?|TRY?|NAT,50,0.5,50,0.5,50,0.5,15895,43,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000212.json,U000815,main-experiment,main-experiment-package-1.2.0,main,P001305,S000004,T000222,datapipe-sequential-package,package,15,47,package,high,TRY?,didnt_try,try,negative,False,True,6870,11030,77284,P?|TRY?|NAT,0,0.0,0,0.0,19,0.19,19905,70,man,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000225.json,U000637,main-experiment,main-experiment-package-1.2.0,main,P000984,S000004,T000060,datapipe-sequential-package,package,4,36,package,high,P?,did,simple,positive,False,True,2993,1935,42039,P?|TRY?|NAT,67,0.67,79,0.79,57,0.57,12264,39,man,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000226.json,U001081,main-experiment,main-experiment-package-1.2.0,main,P000019,S000004,T000551,datapipe-sequential-package,package,21,53,package,low,P?,didnt,simple,negative,False,True,8921,5385,66823,P?|TRY?|NAT,2,0.02,4,0.04,90,0.9,19842,21,man,bachelor,english-only,canada,,include,,include,main-exp-1.0.0
record_000227.json,U000530,main-experiment,main-experiment-package-1.2.0,main,P000344,S000004,T001166,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,12219,36656,73714,TRY?|P?|NAT,88,0.88,78,0.78,97,0.97,65766,34,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000228.json,U000055,main-experiment,main-experiment-package-1.2.0,main,P000087,S000004,T000072,datapipe-sequential-package,package,17,49,package,low,P?,didnt_manage,manage,negative,True,True,3017,1148,43556,TRY?|P?|NAT,0,0.0,0,0.0,0,0.0,21702,67,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000230.json,U000870,main-experiment,main-experiment-package-1.2.0,main,P000778,S000004,T001307,datapipe-sequential-package,package,28,60,package,low,TRY?,did,simple,positive,False,True,162269,12207,68317,P?|TRY?|NAT,16,0.16,18,0.18,26,0.26,34103,50,woman,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000231.json,U001225,main-experiment,main-experiment-package-1.2.0,main,P001114,S000004,T000886,datapipe-sequential-package,package,19,51,package,low,P?,didnt_fail,fail,negative,True,True,6603,4106,33389,TRY?|P?|NAT,6,0.06,0,0.0,27,0.27,17304,44,man,master,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000233.json,U000579,main-experiment,main-experiment-package-1.2.0,main,P000229,S000004,T000787,datapipe-sequential-package,package,23,55,package,low,P?,didnt_try,try,negative,False,True,6243,8288,66655,P?|TRY?|NAT,3,0.03,3,0.03,24,0.24,42924,62,man,high-school,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000237.json,U001223,main-experiment,main-experiment-package-1.2.0,main,P001157,S000004,T000826,datapipe-sequential-package,package,28,60,package,low,TRY?,did,simple,positive,False,True,2628,7242,41334,P?|TRY?|NAT,27,0.27,50,0.5,62,0.62,15503,39,woman,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000238.json,U001208,main-experiment,main-experiment-package-1.2.0,main,P000658,S000004,T000676,datapipe-sequential-package,package,6,38,package,high,P?,tried,try,positive,False,True,4559,4370,82775,TRY?|P?|NAT,89,0.89,13,0.13,12,0.12,16936,28,man,high-school,english-only,united-states,,include,,include,main-exp-1.0.0
record_000240.json,U000021,main-experiment,main-experiment-package-1.2.0,main,P000177,S000004,T001275,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,1866,2738,39324,TRY?|P?|NAT,51,0.51,84,0.84,86,0.86,13169,32,man,bachelor,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000244.json,U000881,main-experiment,main-experiment-package-1.2.0,main,P000370,S000004,T000213,datapipe-sequential-package,package,1,33,package,high,P?,didnt_manage,manage,negative,True,True,85413,13972,49663,TRY?|P?|NAT,100,1.0,2,0.02,100,1.0,24709,29,man,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000254.json,U000685,main-experiment,main-experiment-package-1.2.0,main,P000579,S000004,T000986,datapipe-sequential-package,package,11,43,package,high,TRY?,didnt_fail,fail,negative,True,True,5725,1563,42509,TRY?|P?|NAT,97,0.97,96,0.96,0,0.0,17684,28,man,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000260.json,U000912,main-experiment,main-experiment-package-1.2.0,main,P000052,S000004,T001184,datapipe-sequential-package,package,1,33,package,high,P?,didnt_manage,manage,negative,True,True,3114,8406,50936,P?|TRY?|NAT,61,0.61,36,0.36,54,0.54,13090,32,woman,high-school,english-only,canada,,include,,include,main-exp-1.0.0
record_000266.json,U001291,main-experiment,main-experiment-package-1.2.0,main,P000711,S000004,T000845,datapipe-sequential-package,package,18,50,package,low,P?,failed,fail,positive,True,True,11419,5352,62334,P?|TRY?|NAT,0,0.0,0,0.0,15,0.15,17542,30,woman,bachelor,english-and-other,united-kingdom,,include,,include,main-exp-1.0.0
record_000267.json,U000406,main-experiment,main-experiment-package-1.2.0,main,P000524,S000004,T000822,datapipe-sequential-package,package,21,53,package,low,P?,didnt,simple,negative,False,True,24622,2677,41383,P?|TRY?|NAT,0,0.0,0,0.0,100,1.0,17405,49,woman,associate,english-and-other,canada,,include,,include,main-exp-1.0.0
record_000271.json,U000863,main-experiment,main-experiment-package-1.2.0,main,P000861,S000004,T000617,datapipe-sequential-package,package,28,60,package,low,TRY?,did,simple,positive,False,True,2309,1208,23112,TRY?|P?|NAT,90,0.9,89,0.89,85,0.85,17554,27,woman,master,english-and-other,united-states,,include,,include,main-exp-1.0.0
record_000274.json,U001187,main-experiment,main-experiment-package-1.2.0,main,P000577,S000004,T000749,datapipe-sequential-package,package,4,36,package,high,P?,did,simple,positive,False,True,3896,3731,34148,P?|TRY?|NAT,84,0.84,79,0.79,89,0.89,11092,55,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000276.json,U000318,main-experiment,main-experiment-package-1.2.0,main,P000412,S000004,T000165,datapipe-sequential-package,package,23,55,package,low,P?,didnt_try,try,negative,False,True,2267,4429,41626,TRY?|P?|NAT,5,0.05,4,0.04,72,0.72,10702,38,man,high-school,english-only,canada,,include,,include,main-exp-1.0.0
record_000278.json,U001221,main-experiment,main-experiment-package-1.2.0,main,P000040,S000004,T000900,datapipe-sequential-package,package,5,37,package,high,P?,didnt,simple,negative,False,True,10410,2938,51784,TRY?|P?|NAT,54,0.54,0,0.0,68,0.68,12435,34,woman,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000280.json,U000153,main-experiment,main-experiment-package-1.2.0,main,P000596,S000004,T001261,datapipe-sequential-package,package,24,56,package,low,TRY?,managed,manage,positive,True,True,11438,5119,45994,TRY?|P?|NAT,16,0.16,9,0.09,12,0.12,45515,44,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000283.json,U000135,main-experiment,main-experiment-package-1.2.0,main,P000884,S000004,T000640,datapipe-sequential-package,package,14,46,package,high,TRY?,tried,try,positive,False,True,5622,3630,48308,P?|TRY?|NAT,74,0.74,75,0.75,21,0.21,30084,35,woman,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000286.json,U000506,main-experiment,main-experiment-package-1.2.0,main,P000660,S000004,T000795,datapipe-sequential-package,package,22,54,package,low,P?,tried,try,positive,False,True,168861,1738,10034,P?|TRY?|NAT,8,0.08,1,0.01,0,0.0,23737,30,man,master,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000290.json,U001273,main-experiment,main-experiment-package-1.2.0,main,P000964,S000004,T001006,datapipe-sequential-package,package,8,40,package,high,TRY?,managed,manage,positive,True,True,1960,1640,18942,P?|TRY?|NAT,70,0.7,65,0.65,60,0.6,10903,46,woman,master,english-only,australia,,include,,include,main-exp-1.0.0
record_000292.json,U001035,main-experiment,main-experiment-package-1.2.0,main,P000532,S000004,T001005,datapipe-sequential-package,package,31,63,package,low,TRY?,didnt_try,try,negative,False,True,13836,15174,77358,P?|TRY?|NAT,3,0.03,3,0.03,68,0.68,30341,30,man,master,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000294.json,U000218,main-experiment,main-experiment-package-1.2.0,main,P000236,S000004,T000099,datapipe-sequential-package,package,31,63,package,low,TRY?,didnt_try,try,negative,False,True,2053,2215,58859,P?|TRY?|NAT,17,0.17,24,0.24,59,0.59,10814,43,man,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000296.json,U000996,main-experiment,main-experiment-package-1.2.0,main,P000191,S000004,T000562,datapipe-sequential-package,package,26,58,package,low,TRY?,failed,fail,positive,True,True,15379,8020,80422,TRY?|P?|NAT,1,0.01,1,0.01,0,0.0,36909,38,man,high-school,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000303.json,U001159,main-experiment,main-experiment-package-1.2.0,main,P000174,S000004,T000019,datapipe-sequential-package,package,24,56,package,low,TRY?,managed,manage,positive,True,True,4720,8398,42479,P?|TRY?|NAT,85,0.85,83,0.83,100,1.0,18179,41,woman,associate,english-only,united-states,,include,,include,main-exp-1.0.0
record_000304.json,U000288,main-experiment,main-experiment-package-1.2.0,main,P000406,S000004,T000923,datapipe-sequential-package,package,4,36,package,high,P?,did,simple,positive,False,True,3064,6886,50531,P?|TRY?|NAT,71,0.71,97,0.97,94,0.94,14571,35,woman,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000307.json,U000915,main-experiment,main-experiment-package-1.2.0,main,P000014,S000004,T000233,datapipe-sequential-package,package,14,46,package,high,TRY?,tried,try,positive,False,True,3008,2673,45582,P?|TRY?|NAT,3,0.03,3,0.03,85,0.85,221487,39,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000310.json,U000664,main-experiment,main-experiment-package-1.2.0,main,P000588,S000004,T001205,datapipe-sequential-package,package,29,61,package,low,TRY?,didnt,simple,negative,False,True,2584,2398,31538,P?|TRY?|NAT,18,0.18,18,0.18,71,0.71,11857,34,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000312.json,U001302,main-experiment,main-experiment-package-1.2.0,main,P000858,S000004,T000152,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,3451,3391,35447,TRY?|P?|NAT,0,0.0,0,0.0,0,0.0,13791,34,man,master,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000315.json,U000381,main-experiment,main-experiment-package-1.2.0,main,P000676,S000004,T000627,datapipe-sequential-package,package,18,50,package,low,P?,failed,fail,positive,True,True,2177,784,699323,P?|TRY?|NAT,16,0.16,0,0.0,6,0.06,18536,28,man,master,english-only,united-states,,include,,include,main-exp-1.0.0
record_000316.json,U001287,main-experiment,main-experiment-package-1.2.0,main,P000917,S000004,T000062,datapipe-sequential-package,package,24,56,package,low,TRY?,managed,manage,positive,True,True,18803,4528,86389,TRY?|P?|NAT,0,0.0,0,0.0,0,0.0,27752,27,man,high-school,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000321.json,U000122,main-experiment,main-experiment-package-1.2.0,main,P000722,S000004,T000877,datapipe-sequential-package,package,0,32,package,high,P?,managed,manage,positive,True,True,19000,2006,35430,TRY?|P?|NAT,96,0.96,93,0.93,90,0.9,16848,49,man,doctoral-professional,english-only,united-states,,include,,include,main-exp-1.0.0
record_000322.json,U000891,main-experiment,main-experiment-package-1.2.0,main,P000476,S000004,T000009,datapipe-sequential-package,package,21,53,package,low,P?,didnt,simple,negative,False,True,22329,7520,80416,P?|TRY?|NAT,13,0.13,31,0.31,62,0.62,40030,43,woman,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000323.json,U001173,main-experiment,main-experiment-package-1.2.0,main,P001205,S000004,T000440,datapipe-sequential-package,package,8,40,package,high,TRY?,managed,manage,positive,True,True,6342,3129,65306,TRY?|P?|NAT,100,1.0,95,0.95,37,0.37,14401,54,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000325.json,U001006,main-experiment,main-experiment-package-1.2.0,main,P000915,S000004,T000560,datapipe-sequential-package,package,3,35,package,high,P?,didnt_fail,fail,negative,True,True,10190,6487,48249,TRY?|P?|NAT,100,1.0,100,1.0,0,0.0,18749,24,woman,some-college,english-only,united-states,,include,,include,main-exp-1.0.0
record_000328.json,U000268,main-experiment,main-experiment-package-1.2.0,main,P001207,S000004,T001182,datapipe-sequential-package,package,8,40,package,high,TRY?,managed,manage,positive,True,True,4792,3273,42326,P?|TRY?|NAT,100,1.0,100,1.0,75,0.75,17900,46,man,bachelor,english-only,united-states,,include,,include,main-exp-1.0.0
record_000331.json,U000101,main-experiment,main-experiment-package-1.2.0,main,P001146,S000004,T000544,datapipe-sequential-package,package,19,51,package,low,P?,didnt_fail,fail,negative,True,True,21727,11339,75833,TRY?|P?|NAT,15,0.15,16,0.16,0,0.0,26702,54,woman,bachelor,english-only,united-kingdom,,include,,include,main-exp-1.0.0
record_000333.json,U000818,main-experiment,main-experiment-package-1.2.0,main,P000922,S000004,T000610,datapipe-sequential-package,package,27,59,package,low,TRY?,didnt_fail,fail,negative,True,True,32868,10483,126060,P?|TRY?|NAT,30,0.3,17,0.17,34,0.34,25463,35,man,bachelor,english-and-other,australia,,include,,include,main-exp-1.0.0
record_000335.json,U000673,main-experiment,main-experiment-package-1.2.0,main,P000849,S000004,T000484,datapipe-sequential-package,package,12,44,package,high,TRY?,did,simple,positive,False,True,11060,44425,85474,P?|TRY?|NAT,94,0.94,95,0.95,89,0.89,18404,54,woman,master,english-only,united-states,,include,,include,main-exp-1.0.0
